region,district,area,table,row,column,value,row_no
nt,r,r20,5,a78_<,e77_both,68.0,78
nt,r,r20,5,a80_2000,e77_both,905.0,80
nt,r,r20,5,a82_4000,e77_both,233.0,82
nt,r,r20,5,a84_6000,e77_both,306.0,84
nt,r,r20,5,a86_8000,e77_both,363.0,86
nt,r,r20,5,a88_10000,e77_both,1088.0,88
nt,r,r20,5,a90_15000,e77_both,897.0,90
nt,r,r20,5,a92_20000,e77_both,703.0,92
nt,r,r20,5,a94_25000,e77_both,449.0,94
nt,r,r20,5,a96_30000,e77_both,686.0,96
nt,r,r20,5,a98_40000,e77_both,546.0,98
nt,r,r20,5,a100_>=,e77_both,398.0,100
