region,district,area,table,row,column,value,row_no
kl,g,g09,5,a78_<,d77_female,21.0,78
kl,g,g09,5,a80_2000,d77_female,2482.0,80
kl,g,g09,5,a82_4000,d77_female,479.0,82
kl,g,g09,5,a84_6000,d77_female,102.0,84
kl,g,g09,5,a86_8000,d77_female,60.0,86
kl,g,g09,5,a88_10000,d77_female,300.0,88
kl,g,g09,5,a90_15000,d77_female,307.0,90
kl,g,g09,5,a92_20000,d77_female,362.0,92
kl,g,g09,5,a94_25000,d77_female,200.0,94
kl,g,g09,5,a96_30000,d77_female,647.0,96
kl,g,g09,5,a98_40000,d77_female,477.0,98
kl,g,g09,5,a100_>=,d77_female,516.0,100
