region,district,area,table,row,column,value,row_no
kl,e,e04,5,a78_<,c77_male,100.0,78
kl,e,e04,5,a80_2000,c77_male,89.0,80
kl,e,e04,5,a82_4000,c77_male,98.0,82
kl,e,e04,5,a84_6000,c77_male,381.0,84
kl,e,e04,5,a86_8000,c77_male,762.0,86
kl,e,e04,5,a88_10000,c77_male,1730.0,88
kl,e,e04,5,a90_15000,c77_male,800.0,90
kl,e,e04,5,a92_20000,c77_male,645.0,92
kl,e,e04,5,a94_25000,c77_male,216.0,94
kl,e,e04,5,a96_30000,c77_male,307.0,96
kl,e,e04,5,a98_40000,c77_male,308.0,98
kl,e,e04,5,a100_>=,c77_male,201.0,100
