region,district,area,table,row,column,value,row_no
hk,a,a02,5,a78_<,d77_female,49.0,78
hk,a,a02,5,a80_2000,d77_female,1034.0,80
hk,a,a02,5,a82_4000,d77_female,489.0,82
hk,a,a02,5,a84_6000,d77_female,72.0,84
hk,a,a02,5,a86_8000,d77_female,133.0,86
hk,a,a02,5,a88_10000,d77_female,369.0,88
hk,a,a02,5,a90_15000,d77_female,327.0,90
hk,a,a02,5,a92_20000,d77_female,317.0,92
hk,a,a02,5,a94_25000,d77_female,234.0,94
hk,a,a02,5,a96_30000,d77_female,441.0,96
hk,a,a02,5,a98_40000,d77_female,586.0,98
hk,a,a02,5,a100_>=,d77_female,854.0,100
