region,district,area,table,row,column,value,row_no
nt,k,k05,5,a78_<,d77_female,93.0,78
nt,k,k05,5,a80_2000,d77_female,384.0,80
nt,k,k05,5,a82_4000,d77_female,194.0,82
nt,k,k05,5,a84_6000,d77_female,489.0,84
nt,k,k05,5,a86_8000,d77_female,445.0,86
nt,k,k05,5,a88_10000,d77_female,563.0,88
nt,k,k05,5,a90_15000,d77_female,210.0,90
nt,k,k05,5,a92_20000,d77_female,112.0,92
nt,k,k05,5,a94_25000,d77_female,45.0,94
nt,k,k05,5,a96_30000,d77_female,89.0,96
nt,k,k05,5,a98_40000,d77_female,49.0,98
nt,k,k05,5,a100_>=,d77_female,80.0,100
