region,district,area,table,row,column,value,row_no
kl,f,f09,5,a78_<,c77_male,18.0,78
kl,f,f09,5,a80_2000,c77_male,51.0,80
kl,f,f09,5,a82_4000,c77_male,208.0,82
kl,f,f09,5,a84_6000,c77_male,215.0,84
kl,f,f09,5,a86_8000,c77_male,619.0,86
kl,f,f09,5,a88_10000,c77_male,1094.0,88
kl,f,f09,5,a90_15000,c77_male,552.0,90
kl,f,f09,5,a92_20000,c77_male,230.0,92
kl,f,f09,5,a94_25000,c77_male,90.0,94
kl,f,f09,5,a96_30000,c77_male,117.0,96
kl,f,f09,5,a98_40000,c77_male,30.0,98
kl,f,f09,5,a100_>=,c77_male,20.0,100
