region,district,area,table,row,column,value,row_no
nt,l,l27,5,a78_<,c77_male,45.0,78
nt,l,l27,5,a80_2000,c77_male,69.0,80
nt,l,l27,5,a82_4000,c77_male,162.0,82
nt,l,l27,5,a84_6000,c77_male,267.0,84
nt,l,l27,5,a86_8000,c77_male,556.0,86
nt,l,l27,5,a88_10000,c77_male,1524.0,88
nt,l,l27,5,a90_15000,c77_male,1575.0,90
nt,l,l27,5,a92_20000,c77_male,796.0,92
nt,l,l27,5,a94_25000,c77_male,304.0,94
nt,l,l27,5,a96_30000,c77_male,429.0,96
nt,l,l27,5,a98_40000,c77_male,203.0,98
nt,l,l27,5,a100_>=,c77_male,85.0,100
