region,district,area,table,row,column,value,row_no
nt,p,p10,5,a78_<,c77_male,51.0,78
nt,p,p10,5,a80_2000,c77_male,52.0,80
nt,p,p10,5,a82_4000,c77_male,57.0,82
nt,p,p10,5,a84_6000,c77_male,140.0,84
nt,p,p10,5,a86_8000,c77_male,227.0,86
nt,p,p10,5,a88_10000,c77_male,610.0,88
nt,p,p10,5,a90_15000,c77_male,530.0,90
nt,p,p10,5,a92_20000,c77_male,427.0,92
nt,p,p10,5,a94_25000,c77_male,212.0,94
nt,p,p10,5,a96_30000,c77_male,468.0,96
nt,p,p10,5,a98_40000,c77_male,469.0,98
nt,p,p10,5,a100_>=,c77_male,792.0,100
