region,district,area,table,row,column,value,row_no
nt,p,p18,5,a78_<,d77_female,74.0,78
nt,p,p18,5,a80_2000,d77_female,1353.0,80
nt,p,p18,5,a82_4000,d77_female,362.0,82
nt,p,p18,5,a84_6000,d77_female,216.0,84
nt,p,p18,5,a86_8000,d77_female,307.0,86
nt,p,p18,5,a88_10000,d77_female,600.0,88
nt,p,p18,5,a90_15000,d77_female,619.0,90
nt,p,p18,5,a92_20000,d77_female,368.0,92
nt,p,p18,5,a94_25000,d77_female,152.0,94
nt,p,p18,5,a96_30000,d77_female,419.0,96
nt,p,p18,5,a98_40000,d77_female,334.0,98
nt,p,p18,5,a100_>=,d77_female,161.0,100
