region,district,area,table,row,column,value,row_no
hk,d,d12,5,a78_<,d77_female,42.0,78
hk,d,d12,5,a80_2000,d77_female,1106.0,80
hk,d,d12,5,a82_4000,d77_female,216.0,82
hk,d,d12,5,a84_6000,d77_female,218.0,84
hk,d,d12,5,a86_8000,d77_female,229.0,86
hk,d,d12,5,a88_10000,d77_female,636.0,88
hk,d,d12,5,a90_15000,d77_female,455.0,90
hk,d,d12,5,a92_20000,d77_female,412.0,92
hk,d,d12,5,a94_25000,d77_female,213.0,94
hk,d,d12,5,a96_30000,d77_female,422.0,96
hk,d,d12,5,a98_40000,d77_female,486.0,98
hk,d,d12,5,a100_>=,d77_female,210.0,100
