region,district,area,table,row,column,value,row_no
nt,s,s21,5,a78_<,c77_male,51.0,78
nt,s,s21,5,a80_2000,c77_male,111.0,80
nt,s,s21,5,a82_4000,c77_male,146.0,82
nt,s,s21,5,a84_6000,c77_male,436.0,84
nt,s,s21,5,a86_8000,c77_male,634.0,86
nt,s,s21,5,a88_10000,c77_male,1470.0,88
nt,s,s21,5,a90_15000,c77_male,622.0,90
nt,s,s21,5,a92_20000,c77_male,285.0,92
nt,s,s21,5,a94_25000,c77_male,74.0,94
nt,s,s21,5,a96_30000,c77_male,177.0,96
nt,s,s21,5,a98_40000,c77_male,42.0,98
nt,s,s21,5,a100_>=,c77_male,19.0,100
