region,district,area,table,row,column,value,row_no
nt,n,n02,5,a78_<,d77_female,31.0,78
nt,n,n02,5,a80_2000,d77_female,940.0,80
nt,n,n02,5,a82_4000,d77_female,109.0,82
nt,n,n02,5,a84_6000,d77_female,398.0,84
nt,n,n02,5,a86_8000,d77_female,591.0,86
nt,n,n02,5,a88_10000,d77_female,1161.0,88
nt,n,n02,5,a90_15000,d77_female,860.0,90
nt,n,n02,5,a92_20000,d77_female,671.0,92
nt,n,n02,5,a94_25000,d77_female,232.0,94
nt,n,n02,5,a96_30000,d77_female,406.0,96
nt,n,n02,5,a98_40000,d77_female,241.0,98
nt,n,n02,5,a100_>=,d77_female,28.0,100
