region,district,area,table,row,column,value,row_no
hk,b,b11,5,a78_<,e77_both,178.0,78
hk,b,b11,5,a80_2000,e77_both,737.0,80
hk,b,b11,5,a82_4000,e77_both,219.0,82
hk,b,b11,5,a84_6000,e77_both,447.0,84
hk,b,b11,5,a86_8000,e77_both,469.0,86
hk,b,b11,5,a88_10000,e77_both,1191.0,88
hk,b,b11,5,a90_15000,e77_both,861.0,90
hk,b,b11,5,a92_20000,e77_both,693.0,92
hk,b,b11,5,a94_25000,e77_both,421.0,94
hk,b,b11,5,a96_30000,e77_both,558.0,96
hk,b,b11,5,a98_40000,e77_both,889.0,98
hk,b,b11,5,a100_>=,e77_both,948.0,100
