region,district,area,table,row,column,value,row_no
nt,m,m20,5,a78_<,e77_both,199.0,78
nt,m,m20,5,a80_2000,e77_both,543.0,80
nt,m,m20,5,a82_4000,e77_both,462.0,82
nt,m,m20,5,a84_6000,e77_both,1837.0,84
nt,m,m20,5,a86_8000,e77_both,1756.0,86
nt,m,m20,5,a88_10000,e77_both,2256.0,88
nt,m,m20,5,a90_15000,e77_both,718.0,90
nt,m,m20,5,a92_20000,e77_both,206.0,92
nt,m,m20,5,a94_25000,e77_both,39.0,94
nt,m,m20,5,a96_30000,e77_both,40.0,96
nt,m,m20,5,a98_40000,e77_both,5.0,98
nt,m,m20,5,a100_>=,e77_both,0.0,100
