region,district,area,table,row,column,value,row_no
nt,p,p07,5,a78_<,e77_both,98.0,78
nt,p,p07,5,a80_2000,e77_both,420.0,80
nt,p,p07,5,a82_4000,e77_both,301.0,82
nt,p,p07,5,a84_6000,e77_both,954.0,84
nt,p,p07,5,a86_8000,e77_both,815.0,86
nt,p,p07,5,a88_10000,e77_both,1519.0,88
nt,p,p07,5,a90_15000,e77_both,1143.0,90
nt,p,p07,5,a92_20000,e77_both,569.0,92
nt,p,p07,5,a94_25000,e77_both,237.0,94
nt,p,p07,5,a96_30000,e77_both,428.0,96
nt,p,p07,5,a98_40000,e77_both,198.0,98
nt,p,p07,5,a100_>=,e77_both,61.0,100
