region,district,area,table,row,column,value,row_no
nt,n,n15,5,a78_<,c77_male,53.0,78
nt,n,n15,5,a80_2000,c77_male,39.0,80
nt,n,n15,5,a82_4000,c77_male,226.0,82
nt,n,n15,5,a84_6000,c77_male,516.0,84
nt,n,n15,5,a86_8000,c77_male,414.0,86
nt,n,n15,5,a88_10000,c77_male,1113.0,88
nt,n,n15,5,a90_15000,c77_male,297.0,90
nt,n,n15,5,a92_20000,c77_male,218.0,92
nt,n,n15,5,a94_25000,c77_male,34.0,94
nt,n,n15,5,a96_30000,c77_male,54.0,96
nt,n,n15,5,a98_40000,c77_male,39.0,98
nt,n,n15,5,a100_>=,c77_male,65.0,100
