region,district,area,table,row,column,value,row_no
nt,q,q15,5,a78_<,c77_male,60.0,78
nt,q,q15,5,a80_2000,c77_male,87.0,80
nt,q,q15,5,a82_4000,c77_male,324.0,82
nt,q,q15,5,a84_6000,c77_male,522.0,84
nt,q,q15,5,a86_8000,c77_male,906.0,86
nt,q,q15,5,a88_10000,c77_male,1746.0,88
nt,q,q15,5,a90_15000,c77_male,662.0,90
nt,q,q15,5,a92_20000,c77_male,367.0,92
nt,q,q15,5,a94_25000,c77_male,79.0,94
nt,q,q15,5,a96_30000,c77_male,14.0,96
nt,q,q15,5,a98_40000,c77_male,39.0,98
nt,q,q15,5,a100_>=,c77_male,0.0,100
