region,district,area,table,row,column,value,row_no
hk,c,c30,5,a78_<,e77_both,134.0,78
hk,c,c30,5,a80_2000,e77_both,737.0,80
hk,c,c30,5,a82_4000,e77_both,327.0,82
hk,c,c30,5,a84_6000,e77_both,599.0,84
hk,c,c30,5,a86_8000,e77_both,1014.0,86
hk,c,c30,5,a88_10000,e77_both,1860.0,88
hk,c,c30,5,a90_15000,e77_both,1138.0,90
hk,c,c30,5,a92_20000,e77_both,968.0,92
hk,c,c30,5,a94_25000,e77_both,646.0,94
hk,c,c30,5,a96_30000,e77_both,1068.0,96
hk,c,c30,5,a98_40000,e77_both,605.0,98
hk,c,c30,5,a100_>=,e77_both,611.0,100
