region,district,area,table,row,column,value,row_no
nt,n,n04,5,a78_<,c77_male,57.0,78
nt,n,n04,5,a80_2000,c77_male,144.0,80
nt,n,n04,5,a82_4000,c77_male,185.0,82
nt,n,n04,5,a84_6000,c77_male,472.0,84
nt,n,n04,5,a86_8000,c77_male,568.0,86
nt,n,n04,5,a88_10000,c77_male,1368.0,88
nt,n,n04,5,a90_15000,c77_male,945.0,90
nt,n,n04,5,a92_20000,c77_male,750.0,92
nt,n,n04,5,a94_25000,c77_male,298.0,94
nt,n,n04,5,a96_30000,c77_male,276.0,96
nt,n,n04,5,a98_40000,c77_male,146.0,98
nt,n,n04,5,a100_>=,c77_male,121.0,100
