region,district,area,table,row,column,value,row_no
nt,p,p05,5,a78_<,c77_male,148.0,78
nt,p,p05,5,a80_2000,c77_male,202.0,80
nt,p,p05,5,a82_4000,c77_male,224.0,82
nt,p,p05,5,a84_6000,c77_male,496.0,84
nt,p,p05,5,a86_8000,c77_male,1174.0,86
nt,p,p05,5,a88_10000,c77_male,1680.0,88
nt,p,p05,5,a90_15000,c77_male,629.0,90
nt,p,p05,5,a92_20000,c77_male,190.0,92
nt,p,p05,5,a94_25000,c77_male,76.0,94
nt,p,p05,5,a96_30000,c77_male,94.0,96
nt,p,p05,5,a98_40000,c77_male,65.0,98
nt,p,p05,5,a100_>=,c77_male,3.0,100
