region,district,area,table,row,column,value,row_no
nt,s,s23,5,a78_<,d77_female,162.0,78
nt,s,s23,5,a80_2000,d77_female,305.0,80
nt,s,s23,5,a82_4000,d77_female,340.0,82
nt,s,s23,5,a84_6000,d77_female,962.0,84
nt,s,s23,5,a86_8000,d77_female,693.0,86
nt,s,s23,5,a88_10000,d77_female,926.0,88
nt,s,s23,5,a90_15000,d77_female,497.0,90
nt,s,s23,5,a92_20000,d77_female,194.0,92
nt,s,s23,5,a94_25000,d77_female,55.0,94
nt,s,s23,5,a96_30000,d77_female,76.0,96
nt,s,s23,5,a98_40000,d77_female,65.0,98
nt,s,s23,5,a100_>=,d77_female,0.0,100
