region,district,area,table,row,column,value,row_no
nt,l,l27,5,a78_<,e77_both,117.0,78
nt,l,l27,5,a80_2000,e77_both,550.0,80
nt,l,l27,5,a82_4000,e77_both,463.0,82
nt,l,l27,5,a84_6000,e77_both,720.0,84
nt,l,l27,5,a86_8000,e77_both,1321.0,86
nt,l,l27,5,a88_10000,e77_both,2754.0,88
nt,l,l27,5,a90_15000,e77_both,2403.0,90
nt,l,l27,5,a92_20000,e77_both,1315.0,92
nt,l,l27,5,a94_25000,e77_both,435.0,94
nt,l,l27,5,a96_30000,e77_both,666.0,96
nt,l,l27,5,a98_40000,e77_both,495.0,98
nt,l,l27,5,a100_>=,e77_both,116.0,100
