region,district,area,table,row,column,value,row_no
hk,c,c37,5,a78_<,d77_female,58.0,78
hk,c,c37,5,a80_2000,d77_female,416.0,80
hk,c,c37,5,a82_4000,d77_female,332.0,82
hk,c,c37,5,a84_6000,d77_female,776.0,84
hk,c,c37,5,a86_8000,d77_female,456.0,86
hk,c,c37,5,a88_10000,d77_female,661.0,88
hk,c,c37,5,a90_15000,d77_female,313.0,90
hk,c,c37,5,a92_20000,d77_female,122.0,92
hk,c,c37,5,a94_25000,d77_female,75.0,94
hk,c,c37,5,a96_30000,d77_female,67.0,96
hk,c,c37,5,a98_40000,d77_female,63.0,98
hk,c,c37,5,a100_>=,d77_female,15.0,100
