region,district,area,table,row,column,value,row_no
kl,h,h22,5,a78_<,c77_male,74.0,78
kl,h,h22,5,a80_2000,c77_male,156.0,80
kl,h,h22,5,a82_4000,c77_male,203.0,82
kl,h,h22,5,a84_6000,c77_male,498.0,84
kl,h,h22,5,a86_8000,c77_male,774.0,86
kl,h,h22,5,a88_10000,c77_male,993.0,88
kl,h,h22,5,a90_15000,c77_male,492.0,90
kl,h,h22,5,a92_20000,c77_male,104.0,92
kl,h,h22,5,a94_25000,c77_male,8.0,94
kl,h,h22,5,a96_30000,c77_male,0.0,96
kl,h,h22,5,a98_40000,c77_male,0.0,98
kl,h,h22,5,a100_>=,c77_male,0.0,100
