region,district,area,table,row,column,value,row_no
kl,j,j27,5,a78_<,d77_female,56.0,78
kl,j,j27,5,a80_2000,d77_female,449.0,80
kl,j,j27,5,a82_4000,d77_female,259.0,82
kl,j,j27,5,a84_6000,d77_female,435.0,84
kl,j,j27,5,a86_8000,d77_female,436.0,86
kl,j,j27,5,a88_10000,d77_female,689.0,88
kl,j,j27,5,a90_15000,d77_female,451.0,90
kl,j,j27,5,a92_20000,d77_female,147.0,92
kl,j,j27,5,a94_25000,d77_female,68.0,94
kl,j,j27,5,a96_30000,d77_female,144.0,96
kl,j,j27,5,a98_40000,d77_female,106.0,98
kl,j,j27,5,a100_>=,d77_female,0.0,100
