region,district,area,table,row,column,value,row_no
nt,n,n06,5,a78_<,d77_female,66.0,78
nt,n,n06,5,a80_2000,d77_female,553.0,80
nt,n,n06,5,a82_4000,d77_female,388.0,82
nt,n,n06,5,a84_6000,d77_female,714.0,84
nt,n,n06,5,a86_8000,d77_female,959.0,86
nt,n,n06,5,a88_10000,d77_female,868.0,88
nt,n,n06,5,a90_15000,d77_female,459.0,90
nt,n,n06,5,a92_20000,d77_female,437.0,92
nt,n,n06,5,a94_25000,d77_female,188.0,94
nt,n,n06,5,a96_30000,d77_female,206.0,96
nt,n,n06,5,a98_40000,d77_female,28.0,98
nt,n,n06,5,a100_>=,d77_female,39.0,100
