region,district,area,table,row,column,value,row_no
hk,b,b11,5,a78_<,c77_male,100.0,78
hk,b,b11,5,a80_2000,c77_male,104.0,80
hk,b,b11,5,a82_4000,c77_male,108.0,82
hk,b,b11,5,a84_6000,c77_male,145.0,84
hk,b,b11,5,a86_8000,c77_male,306.0,86
hk,b,b11,5,a88_10000,c77_male,738.0,88
hk,b,b11,5,a90_15000,c77_male,424.0,90
hk,b,b11,5,a92_20000,c77_male,454.0,92
hk,b,b11,5,a94_25000,c77_male,163.0,94
hk,b,b11,5,a96_30000,c77_male,249.0,96
hk,b,b11,5,a98_40000,c77_male,534.0,98
hk,b,b11,5,a100_>=,c77_male,839.0,100
