region,district,area,table,row,column,value,row_no
kl,f,f01,5,a78_<,d77_female,36.0,78
kl,f,f01,5,a80_2000,d77_female,401.0,80
kl,f,f01,5,a82_4000,d77_female,141.0,82
kl,f,f01,5,a84_6000,d77_female,473.0,84
kl,f,f01,5,a86_8000,d77_female,529.0,86
kl,f,f01,5,a88_10000,d77_female,610.0,88
kl,f,f01,5,a90_15000,d77_female,322.0,90
kl,f,f01,5,a92_20000,d77_female,337.0,92
kl,f,f01,5,a94_25000,d77_female,98.0,94
kl,f,f01,5,a96_30000,d77_female,190.0,96
kl,f,f01,5,a98_40000,d77_female,85.0,98
kl,f,f01,5,a100_>=,d77_female,17.0,100
