region,district,area,table,row,column,value,row_no
nt,t,t09,5,a78_<,d77_female,76.0,78
nt,t,t09,5,a80_2000,d77_female,428.0,80
nt,t,t09,5,a82_4000,d77_female,383.0,82
nt,t,t09,5,a84_6000,d77_female,478.0,84
nt,t,t09,5,a86_8000,d77_female,535.0,86
nt,t,t09,5,a88_10000,d77_female,513.0,88
nt,t,t09,5,a90_15000,d77_female,147.0,90
nt,t,t09,5,a92_20000,d77_female,197.0,92
nt,t,t09,5,a94_25000,d77_female,87.0,94
nt,t,t09,5,a96_30000,d77_female,99.0,96
nt,t,t09,5,a98_40000,d77_female,38.0,98
nt,t,t09,5,a100_>=,d77_female,45.0,100
