region,district,area,table,row,column,value,row_no
hk,b,b02,5,a78_<,d77_female,54.0,78
hk,b,b02,5,a80_2000,d77_female,746.0,80
hk,b,b02,5,a82_4000,d77_female,252.0,82
hk,b,b02,5,a84_6000,d77_female,204.0,84
hk,b,b02,5,a86_8000,d77_female,491.0,86
hk,b,b02,5,a88_10000,d77_female,545.0,88
hk,b,b02,5,a90_15000,d77_female,374.0,90
hk,b,b02,5,a92_20000,d77_female,242.0,92
hk,b,b02,5,a94_25000,d77_female,170.0,94
hk,b,b02,5,a96_30000,d77_female,209.0,96
hk,b,b02,5,a98_40000,d77_female,193.0,98
hk,b,b02,5,a100_>=,d77_female,50.0,100
