region,district,area,table,row,column,value,row_no
kl,j,j15,5,a78_<,d77_female,104.0,78
kl,j,j15,5,a80_2000,d77_female,317.0,80
kl,j,j15,5,a82_4000,d77_female,262.0,82
kl,j,j15,5,a84_6000,d77_female,768.0,84
kl,j,j15,5,a86_8000,d77_female,506.0,86
kl,j,j15,5,a88_10000,d77_female,893.0,88
kl,j,j15,5,a90_15000,d77_female,405.0,90
kl,j,j15,5,a92_20000,d77_female,252.0,92
kl,j,j15,5,a94_25000,d77_female,178.0,94
kl,j,j15,5,a96_30000,d77_female,71.0,96
kl,j,j15,5,a98_40000,d77_female,74.0,98
kl,j,j15,5,a100_>=,d77_female,32.0,100
