region,district,area,table,row,column,value,row_no
nt,q,q22,5,a78_<,c77_male,104.0,78
nt,q,q22,5,a80_2000,c77_male,176.0,80
nt,q,q22,5,a82_4000,c77_male,216.0,82
nt,q,q22,5,a84_6000,c77_male,684.0,84
nt,q,q22,5,a86_8000,c77_male,739.0,86
nt,q,q22,5,a88_10000,c77_male,1521.0,88
nt,q,q22,5,a90_15000,c77_male,646.0,90
nt,q,q22,5,a92_20000,c77_male,120.0,92
nt,q,q22,5,a94_25000,c77_male,83.0,94
nt,q,q22,5,a96_30000,c77_male,43.0,96
nt,q,q22,5,a98_40000,c77_male,9.0,98
nt,q,q22,5,a100_>=,c77_male,0.0,100
