region,district,area,table,row,column,value,row_no
hk,a,a07,5,a78_<,d77_female,77.0,78
hk,a,a07,5,a80_2000,d77_female,512.0,80
hk,a,a07,5,a82_4000,d77_female,252.0,82
hk,a,a07,5,a84_6000,d77_female,337.0,84
hk,a,a07,5,a86_8000,d77_female,425.0,86
hk,a,a07,5,a88_10000,d77_female,752.0,88
hk,a,a07,5,a90_15000,d77_female,330.0,90
hk,a,a07,5,a92_20000,d77_female,153.0,92
hk,a,a07,5,a94_25000,d77_female,151.0,94
hk,a,a07,5,a96_30000,d77_female,176.0,96
hk,a,a07,5,a98_40000,d77_female,177.0,98
hk,a,a07,5,a100_>=,d77_female,60.0,100
