region,district,area,table,row,column,value,row_no
nt,k,k01,5,a78_<,e77_both,279.0,78
nt,k,k01,5,a80_2000,e77_both,1287.0,80
nt,k,k01,5,a82_4000,e77_both,565.0,82
nt,k,k01,5,a84_6000,e77_both,1127.0,84
nt,k,k01,5,a86_8000,e77_both,1536.0,86
nt,k,k01,5,a88_10000,e77_both,1876.0,88
nt,k,k01,5,a90_15000,e77_both,1052.0,90
nt,k,k01,5,a92_20000,e77_both,947.0,92
nt,k,k01,5,a94_25000,e77_both,376.0,94
nt,k,k01,5,a96_30000,e77_both,537.0,96
nt,k,k01,5,a98_40000,e77_both,559.0,98
nt,k,k01,5,a100_>=,e77_both,400.0,100
