region,district,area,table,row,column,value,row_no
kl,f,f10,5,a78_<,c77_male,44.0,78
kl,f,f10,5,a80_2000,c77_male,51.0,80
kl,f,f10,5,a82_4000,c77_male,184.0,82
kl,f,f10,5,a84_6000,c77_male,382.0,84
kl,f,f10,5,a86_8000,c77_male,765.0,86
kl,f,f10,5,a88_10000,c77_male,1534.0,88
kl,f,f10,5,a90_15000,c77_male,797.0,90
kl,f,f10,5,a92_20000,c77_male,441.0,92
kl,f,f10,5,a94_25000,c77_male,280.0,94
kl,f,f10,5,a96_30000,c77_male,204.0,96
kl,f,f10,5,a98_40000,c77_male,184.0,98
kl,f,f10,5,a100_>=,c77_male,76.0,100
