region,district,area,table,row,column,value,row_no
nt,p,p18,5,a78_<,c77_male,15.0,78
nt,p,p18,5,a80_2000,c77_male,100.0,80
nt,p,p18,5,a82_4000,c77_male,172.0,82
nt,p,p18,5,a84_6000,c77_male,256.0,84
nt,p,p18,5,a86_8000,c77_male,228.0,86
nt,p,p18,5,a88_10000,c77_male,778.0,88
nt,p,p18,5,a90_15000,c77_male,479.0,90
nt,p,p18,5,a92_20000,c77_male,671.0,92
nt,p,p18,5,a94_25000,c77_male,485.0,94
nt,p,p18,5,a96_30000,c77_male,433.0,96
nt,p,p18,5,a98_40000,c77_male,287.0,98
nt,p,p18,5,a100_>=,c77_male,575.0,100
