region,district,area,table,row,column,value,row_no
nt,t,t04,5,a78_<,e77_both,90.0,78
nt,t,t04,5,a80_2000,e77_both,1043.0,80
nt,t,t04,5,a82_4000,e77_both,304.0,82
nt,t,t04,5,a84_6000,e77_both,111.0,84
nt,t,t04,5,a86_8000,e77_both,361.0,86
nt,t,t04,5,a88_10000,e77_both,1133.0,88
nt,t,t04,5,a90_15000,e77_both,1299.0,90
nt,t,t04,5,a92_20000,e77_both,1279.0,92
nt,t,t04,5,a94_25000,e77_both,787.0,94
nt,t,t04,5,a96_30000,e77_both,1674.0,96
nt,t,t04,5,a98_40000,e77_both,1466.0,98
nt,t,t04,5,a100_>=,e77_both,1170.0,100
