region,district,area,table,row,column,value,row_no
nt,l,l07,5,a78_<,d77_female,84.0,78
nt,l,l07,5,a80_2000,d77_female,637.0,80
nt,l,l07,5,a82_4000,d77_female,210.0,82
nt,l,l07,5,a84_6000,d77_female,285.0,84
nt,l,l07,5,a86_8000,d77_female,587.0,86
nt,l,l07,5,a88_10000,d77_female,1307.0,88
nt,l,l07,5,a90_15000,d77_female,933.0,90
nt,l,l07,5,a92_20000,d77_female,191.0,92
nt,l,l07,5,a94_25000,d77_female,116.0,94
nt,l,l07,5,a96_30000,d77_female,291.0,96
nt,l,l07,5,a98_40000,d77_female,160.0,98
nt,l,l07,5,a100_>=,d77_female,48.0,100
