region,district,area,table,row,column,value,row_no
nt,m,m02,5,a78_<,c77_male,56.0,78
nt,m,m02,5,a80_2000,c77_male,100.0,80
nt,m,m02,5,a82_4000,c77_male,119.0,82
nt,m,m02,5,a84_6000,c77_male,317.0,84
nt,m,m02,5,a86_8000,c77_male,397.0,86
nt,m,m02,5,a88_10000,c77_male,1226.0,88
nt,m,m02,5,a90_15000,c77_male,659.0,90
nt,m,m02,5,a92_20000,c77_male,367.0,92
nt,m,m02,5,a94_25000,c77_male,208.0,94
nt,m,m02,5,a96_30000,c77_male,511.0,96
nt,m,m02,5,a98_40000,c77_male,376.0,98
nt,m,m02,5,a100_>=,c77_male,182.0,100
