region,district,area,table,row,column,value,row_no
nt,q,q01,5,a78_<,d77_female,79.0,78
nt,q,q01,5,a80_2000,d77_female,484.0,80
nt,q,q01,5,a82_4000,d77_female,200.0,82
nt,q,q01,5,a84_6000,d77_female,377.0,84
nt,q,q01,5,a86_8000,d77_female,338.0,86
nt,q,q01,5,a88_10000,d77_female,777.0,88
nt,q,q01,5,a90_15000,d77_female,295.0,90
nt,q,q01,5,a92_20000,d77_female,253.0,92
nt,q,q01,5,a94_25000,d77_female,83.0,94
nt,q,q01,5,a96_30000,d77_female,26.0,96
nt,q,q01,5,a98_40000,d77_female,171.0,98
nt,q,q01,5,a100_>=,d77_female,0.0,100
