region,district,area,table,row,column,value,row_no
nt,r,r28,5,a78_<,e77_both,110.0,78
nt,r,r28,5,a80_2000,e77_both,717.0,80
nt,r,r28,5,a82_4000,e77_both,392.0,82
nt,r,r28,5,a84_6000,e77_both,424.0,84
nt,r,r28,5,a86_8000,e77_both,915.0,86
nt,r,r28,5,a88_10000,e77_both,2403.0,88
nt,r,r28,5,a90_15000,e77_both,1715.0,90
nt,r,r28,5,a92_20000,e77_both,1291.0,92
nt,r,r28,5,a94_25000,e77_both,300.0,94
nt,r,r28,5,a96_30000,e77_both,752.0,96
nt,r,r28,5,a98_40000,e77_both,356.0,98
nt,r,r28,5,a100_>=,e77_both,233.0,100
