region,district,area,table,row,column,value,row_no
nt,n,n03,5,a78_<,e77_both,150.0,78
nt,n,n03,5,a80_2000,e77_both,501.0,80
nt,n,n03,5,a82_4000,e77_both,465.0,82
nt,n,n03,5,a84_6000,e77_both,1233.0,84
nt,n,n03,5,a86_8000,e77_both,1562.0,86
nt,n,n03,5,a88_10000,e77_both,2808.0,88
nt,n,n03,5,a90_15000,e77_both,1313.0,90
nt,n,n03,5,a92_20000,e77_both,461.0,92
nt,n,n03,5,a94_25000,e77_both,232.0,94
nt,n,n03,5,a96_30000,e77_both,196.0,96
nt,n,n03,5,a98_40000,e77_both,60.0,98
nt,n,n03,5,a100_>=,e77_both,17.0,100
