region,district,area,table,row,column,value,row_no
kl,e,e07,5,a78_<,e77_both,129.0,78
kl,e,e07,5,a80_2000,e77_both,1273.0,80
kl,e,e07,5,a82_4000,e77_both,503.0,82
kl,e,e07,5,a84_6000,e77_both,634.0,84
kl,e,e07,5,a86_8000,e77_both,1114.0,86
kl,e,e07,5,a88_10000,e77_both,1288.0,88
kl,e,e07,5,a90_15000,e77_both,977.0,90
kl,e,e07,5,a92_20000,e77_both,638.0,92
kl,e,e07,5,a94_25000,e77_both,372.0,94
kl,e,e07,5,a96_30000,e77_both,891.0,96
kl,e,e07,5,a98_40000,e77_both,1057.0,98
kl,e,e07,5,a100_>=,e77_both,903.0,100
