region,district,area,table,row,column,value,row_no
hk,d,d06,5,a78_<,e77_both,92.0,78
hk,d,d06,5,a80_2000,e77_both,1458.0,80
hk,d,d06,5,a82_4000,e77_both,242.0,82
hk,d,d06,5,a84_6000,e77_both,181.0,84
hk,d,d06,5,a86_8000,e77_both,133.0,86
hk,d,d06,5,a88_10000,e77_both,885.0,88
hk,d,d06,5,a90_15000,e77_both,571.0,90
hk,d,d06,5,a92_20000,e77_both,753.0,92
hk,d,d06,5,a94_25000,e77_both,636.0,94
hk,d,d06,5,a96_30000,e77_both,1171.0,96
hk,d,d06,5,a98_40000,e77_both,1219.0,98
hk,d,d06,5,a100_>=,e77_both,1088.0,100
