region,district,area,table,row,column,value,row_no
kl,j,j02,5,a78_<,c77_male,29.0,78
kl,j,j02,5,a80_2000,c77_male,35.0,80
kl,j,j02,5,a82_4000,c77_male,35.0,82
kl,j,j02,5,a84_6000,c77_male,61.0,84
kl,j,j02,5,a86_8000,c77_male,166.0,86
kl,j,j02,5,a88_10000,c77_male,394.0,88
kl,j,j02,5,a90_15000,c77_male,490.0,90
kl,j,j02,5,a92_20000,c77_male,713.0,92
kl,j,j02,5,a94_25000,c77_male,749.0,94
kl,j,j02,5,a96_30000,c77_male,546.0,96
kl,j,j02,5,a98_40000,c77_male,304.0,98
kl,j,j02,5,a100_>=,c77_male,199.0,100
