region,district,area,table,row,column,value,row_no
kl,f,f07,5,a78_<,c77_male,73.0,78
kl,f,f07,5,a80_2000,c77_male,161.0,80
kl,f,f07,5,a82_4000,c77_male,127.0,82
kl,f,f07,5,a84_6000,c77_male,404.0,84
kl,f,f07,5,a86_8000,c77_male,514.0,86
kl,f,f07,5,a88_10000,c77_male,1048.0,88
kl,f,f07,5,a90_15000,c77_male,493.0,90
kl,f,f07,5,a92_20000,c77_male,251.0,92
kl,f,f07,5,a94_25000,c77_male,107.0,94
kl,f,f07,5,a96_30000,c77_male,100.0,96
kl,f,f07,5,a98_40000,c77_male,71.0,98
kl,f,f07,5,a100_>=,c77_male,1.0,100
