region,district,area,table,row,column,value,row_no
kl,e,e06,5,a78_<,c77_male,85.0,78
kl,e,e06,5,a80_2000,c77_male,221.0,80
kl,e,e06,5,a82_4000,c77_male,296.0,82
kl,e,e06,5,a84_6000,c77_male,546.0,84
kl,e,e06,5,a86_8000,c77_male,779.0,86
kl,e,e06,5,a88_10000,c77_male,1478.0,88
kl,e,e06,5,a90_15000,c77_male,835.0,90
kl,e,e06,5,a92_20000,c77_male,409.0,92
kl,e,e06,5,a94_25000,c77_male,180.0,94
kl,e,e06,5,a96_30000,c77_male,187.0,96
kl,e,e06,5,a98_40000,c77_male,44.0,98
kl,e,e06,5,a100_>=,c77_male,45.0,100
