region,district,area,table,row,column,value,row_no
kl,f,f20,5,a78_<,e77_both,192.0,78
kl,f,f20,5,a80_2000,e77_both,793.0,80
kl,f,f20,5,a82_4000,e77_both,541.0,82
kl,f,f20,5,a84_6000,e77_both,1178.0,84
kl,f,f20,5,a86_8000,e77_both,1712.0,86
kl,f,f20,5,a88_10000,e77_both,2174.0,88
kl,f,f20,5,a90_15000,e77_both,1240.0,90
kl,f,f20,5,a92_20000,e77_both,477.0,92
kl,f,f20,5,a94_25000,e77_both,191.0,94
kl,f,f20,5,a96_30000,e77_both,146.0,96
kl,f,f20,5,a98_40000,e77_both,96.0,98
kl,f,f20,5,a100_>=,e77_both,56.0,100
