region,district,area,table,row,column,value,row_no
kl,e,e03,5,a78_<,d77_female,46.0,78
kl,e,e03,5,a80_2000,d77_female,824.0,80
kl,e,e03,5,a82_4000,d77_female,364.0,82
kl,e,e03,5,a84_6000,d77_female,593.0,84
kl,e,e03,5,a86_8000,d77_female,858.0,86
kl,e,e03,5,a88_10000,d77_female,778.0,88
kl,e,e03,5,a90_15000,d77_female,359.0,90
kl,e,e03,5,a92_20000,d77_female,269.0,92
kl,e,e03,5,a94_25000,d77_female,110.0,94
kl,e,e03,5,a96_30000,d77_female,168.0,96
kl,e,e03,5,a98_40000,d77_female,106.0,98
kl,e,e03,5,a100_>=,d77_female,63.0,100
