region,district,area,table,row,column,value,row_no
kl,h,h21,5,a78_<,c77_male,51.0,78
kl,h,h21,5,a80_2000,c77_male,123.0,80
kl,h,h21,5,a82_4000,c77_male,105.0,82
kl,h,h21,5,a84_6000,c77_male,315.0,84
kl,h,h21,5,a86_8000,c77_male,565.0,86
kl,h,h21,5,a88_10000,c77_male,716.0,88
kl,h,h21,5,a90_15000,c77_male,397.0,90
kl,h,h21,5,a92_20000,c77_male,320.0,92
kl,h,h21,5,a94_25000,c77_male,311.0,94
kl,h,h21,5,a96_30000,c77_male,491.0,96
kl,h,h21,5,a98_40000,c77_male,161.0,98
kl,h,h21,5,a100_>=,c77_male,304.0,100
