region,district,area,table,row,column,value,row_no
kl,j,j25,5,a78_<,c77_male,34.0,78
kl,j,j25,5,a80_2000,c77_male,32.0,80
kl,j,j25,5,a82_4000,c77_male,61.0,82
kl,j,j25,5,a84_6000,c77_male,188.0,84
kl,j,j25,5,a86_8000,c77_male,312.0,86
kl,j,j25,5,a88_10000,c77_male,923.0,88
kl,j,j25,5,a90_15000,c77_male,695.0,90
kl,j,j25,5,a92_20000,c77_male,787.0,92
kl,j,j25,5,a94_25000,c77_male,246.0,94
kl,j,j25,5,a96_30000,c77_male,755.0,96
kl,j,j25,5,a98_40000,c77_male,658.0,98
kl,j,j25,5,a100_>=,c77_male,629.0,100
