region,district,area,table,row,column,value,row_no
nt,l,l01,5,a78_<,c77_male,41.0,78
nt,l,l01,5,a80_2000,c77_male,22.0,80
nt,l,l01,5,a82_4000,c77_male,133.0,82
nt,l,l01,5,a84_6000,c77_male,383.0,84
nt,l,l01,5,a86_8000,c77_male,342.0,86
nt,l,l01,5,a88_10000,c77_male,1254.0,88
nt,l,l01,5,a90_15000,c77_male,1111.0,90
nt,l,l01,5,a92_20000,c77_male,412.0,92
nt,l,l01,5,a94_25000,c77_male,410.0,94
nt,l,l01,5,a96_30000,c77_male,411.0,96
nt,l,l01,5,a98_40000,c77_male,173.0,98
nt,l,l01,5,a100_>=,c77_male,117.0,100
