region,district,area,table,row,column,value,row_no
nt,t,t07,5,a78_<,e77_both,32.0,78
nt,t,t07,5,a80_2000,e77_both,241.0,80
nt,t,t07,5,a82_4000,e77_both,186.0,82
nt,t,t07,5,a84_6000,e77_both,301.0,84
nt,t,t07,5,a86_8000,e77_both,583.0,86
nt,t,t07,5,a88_10000,e77_both,813.0,88
nt,t,t07,5,a90_15000,e77_both,283.0,90
nt,t,t07,5,a92_20000,e77_both,128.0,92
nt,t,t07,5,a94_25000,e77_both,152.0,94
nt,t,t07,5,a96_30000,e77_both,52.0,96
nt,t,t07,5,a98_40000,e77_both,58.0,98
nt,t,t07,5,a100_>=,e77_both,34.0,100
