region,district,area,table,row,column,value,row_no
nt,q,q04,5,a78_<,c77_male,76.0,78
nt,q,q04,5,a80_2000,c77_male,88.0,80
nt,q,q04,5,a82_4000,c77_male,204.0,82
nt,q,q04,5,a84_6000,c77_male,142.0,84
nt,q,q04,5,a86_8000,c77_male,269.0,86
nt,q,q04,5,a88_10000,c77_male,584.0,88
nt,q,q04,5,a90_15000,c77_male,273.0,90
nt,q,q04,5,a92_20000,c77_male,364.0,92
nt,q,q04,5,a94_25000,c77_male,239.0,94
nt,q,q04,5,a96_30000,c77_male,248.0,96
nt,q,q04,5,a98_40000,c77_male,274.0,98
nt,q,q04,5,a100_>=,c77_male,904.0,100
